"","AN","NOMRS","CNOMRS","NUMVOIE","INDREP","TYPVOIE","LIBVOIE","CADR","CODPOS","DEPCOM","DEP","REG","LIBCOM","DOM","SDOM","TYPEQU","SIRET","STATUT_DIFFUSION","CANTINE","INTERNAT","RPI","EP","CL_PGE","SECT","ACCES_AIRE_PRATIQUE","ACCES_LIBRE","ACCES_SANITAIRE","ACCES_VESTIAIRE","CAPACITE_D_ACCUEIL","PRES_DOUCHE","PRES_SANITAIRE","SAISONNIER","COUVERT","ECLAIRE","CATEGORIE","MULTIPLEXE","STRUCTURE_EXERCICE","SPECIALITE","ACCUEIL","ITINERANCE","MODE_GESTION","SSTYPHEB","TYPE","IMPLANTATION_STATION","CAPACITE","INDIC_CAPA","NBEQUIDENT","INDIC_NBEQUIDENT","NBSALLES","INDIC_NBSALLES","NBLIEUX","INDIC_NBLIEUX","NB_PDC","INDIC_NB_PDC","NB_PDC_PA","INDIC_NB_PDC_PA","NB_PDC_ACCELEREE","INDIC_NB_PDC_ACCELEREE","NB_PDC_LENTE","INDIC_NB_PDC_LENTE","NB_PDC_RAPIDE","INDIC_NB_PDC_RAPIDE","NB_PDC_ULTRARAPIDE","INDIC_NB_PDC_ULTRARAPIDE","NB_JOURS_OUVERT","INDIC_NB_JOURS_OUVERT","LAMBERT_X","LAMBERT_Y","LONGITUDE","LATITUDE","QUALITE_XY","EPSG","QUALITE_GEOLOC","TR_DIST_PRECISION","DCIRIS","QUALI_IRIS","IRISEE","QP2024","QUALI_QP2024","QVA","QUALI_QVA","ZUS","QUALI_ZUS","EPCI","UU2020","BV2022","AAV2020","DENS3","DENS7"
"435289",2024,"G.A AUTO","",2,"","ALL","DE LA PAIX","",93140,"93010","93",11,"BONDY","A","A3","A301",89271906300026,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662758.9,6866523.2,2.49204293483194,48.8976363920815,"B",2154,"11","< 100","930100305","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435290",2024,"GARAGE DE L'EST","",2,"","ALL","DE LA PAIX","",93140,"93010","93",11,"BONDY","A","A3","A301",91345454200022,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662758.9,6866523.2,2.49204293483194,48.8976363920815,"B",2154,"11","< 100","930100305","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435292",2024,"NANJA FRANCISCO","NANET",17,"","RUE","AUGUSTE POLISSARD","",93140,"93010","93",11,"BONDY","A","A3","A301",97750210300012,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661913.4,6867321.5,2.48043926189155,48.9047657577787,"B",2154,"11","< 100","930100403","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435293",2024,"ELIE GARAGE","",5,"","AV","JEAN LEBAS","",93140,"93010","93",11,"BONDY","A","A3","A301",97788275200016,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661969.74,6868249.67,2.48112460454103,48.9131157385394,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435294",2024,"HRH AUTO","",26,"","RUE","FONTAINE","",93140,"93010","93",11,"BONDY","A","A3","A301",98093967200013,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662246.1,6867824.1,2.48493295823944,48.9093050415025,"B",2154,"11","< 100","930100106","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435295",2024,"BARBUSSE POIDS LOURD","",121,"","AV","HENRI BARBUSSE","",93140,"93010","93",11,"BONDY","A","A3","A301",98150934200011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662837.5,6866800,2.49309074825822,48.9001301077441,"B",2154,"11","< 100","930100405","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435296",2024,"CAROSSA","",113,"","AV","GALLIENI","",93140,"93010","93",11,"BONDY","A","A3","A301",38457879500104,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661965.59,6867514.92,2.48113385674099,48.9065081952486,"B",2154,"11","< 100","930100106","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435297",2024,"BOUSLIMI SABER","SAB AUTO",42,"B","RTE","DE VILLEMOMBLE","",93140,"93010","93",11,"BONDY","A","A3","A301",97856516600011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661985.38,6866014.86,2.48153818673178,48.8930198305183,"B",2154,"11","< 100","930100301","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435298",2024,"EURO GARAGE","",7,"","ALL","ERIC TABARLY","",93140,"93010","93",11,"BONDY","A","A3","A301",91386229800035,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662080.85,6868171.39,2.482647515781,48.9124183573751,"B",2154,"11","< 100","930100105","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435300",2024,"MS AUTO CONTROLE TECHNIQUE","AUTO SECURITE",7,"","RUE","DU PROFESSEUR VAILLANT","7-9",93140,"93010","93",11,"BONDY","A","A3","A302",83073537900018,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662750.29,6866777.17,2.49190321051521,48.8999197645531,"B",2154,"11","< 100","930100401","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435301",2024,"CONTROLE TECHNIQUE CHAPELAIN","",30,"","RUE","LUCIEN CHAPELAIN","",93140,"93010","93",11,"BONDY","A","A3","A302",88811130900017,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662317.45,6868174.87,2.48587518320873,48.912463548236,"B",2154,"11","< 100","930100105","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435302",2024,"CT SIRAT","",121,"","RUE","EDOUARD VAILLANT","",93140,"93010","93",11,"BONDY","A","A3","A302",90109153800016,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662431.4,6866257,2.4875996222442,48.8952235075873,"B",2154,"11","< 100","930100304","1",1,"QN09312I","1","CSZ","_Z","1127010","1","200054781","00851","75056","001",1,1
"435303",2024,"MAGIC BUS LIVE","",36,"","RUE","MARCEL DASSAULT","",93140,"93010","93",11,"BONDY","A","A3","A303",53214460700019,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662279.44,6865400.83,2.48560315969237,48.887515312056,"B",2154,"11","< 100","930100301","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435304",2024,"EUROPCAR FRANCE","EUROPCAR",95,"","AV","GALLIENI","",93140,"93010","93",11,"BONDY","A","A3","A303",30365684703714,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661808.62,6867496.22,2.47899421424425,48.906330738747,"B",2154,"11","< 100","930100108","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435305",2024,"RN3 AUTO","GAZI AUTORENT",185,"","AV","GALLIENI","",93140,"93010","93",11,"BONDY","A","A3","A303",79014088300014,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662384.32,6867572.85,2.48684088182987,48.9070537443593,"B",2154,"11","< 100","930100106","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435306",2024,"ALFA TOUR","",20,"","CRS","DE LA REPUBLIQUE","",93140,"93010","93",11,"BONDY","A","A3","A303",81165677600010,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661882.3,6866997.4,2.48004413426479,48.9018494045668,"B",2154,"11","< 100","930100202","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435307",2024,"MY RENTAL CAR","",39,"","RUE","FONTAINE","",93140,"93010","93",11,"BONDY","A","A3","A303",82823110000011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662422.5,6868002.5,2.48732366961316,48.9109196413814,"B",2154,"11","< 100","930100105","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435308",2024,"YT LOCATION","",45,"","PL","NICOLE NEUBURGER","",93140,"93010","93",11,"BONDY","A","A3","A303",98143197600019,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662740.4,6866939.75,2.49175403804366,48.9013812193726,"B",2154,"11","< 100","930100405","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435309",2024,"BMO AUTOS","",1,"","ALL","GEORGES SAND","",93140,"93010","93",11,"BONDY","A","A3","A303",88379681500016,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662055.43,6867215.47,2.48238619880465,48.9038206579893,"B",2154,"11","< 100","930100403","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435311",2024,"OPEN DRIVE","",8,"","ALL","DES RENONCULES","",93140,"93010","93",11,"BONDY","A","A3","A303",89935919400011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662305.4,6867083,2.48580778857499,48.9026440902996,"B",2154,"11","< 100","930100404","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435312",2024,"MBFI","",24,"","AV","GUEUGNON","",93140,"93010","93",11,"BONDY","A","A3","A303",90307516600012,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662040.5,6867808.7,2.48212946682906,48.9091544625805,"B",2154,"11","< 100","930100106","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435313",2024,"CITY'LOC","",33,"","AV","JEAN MOULIN","",93140,"93010","93",11,"BONDY","A","A3","A303",89787911000012,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661871.96,6868181.54,2.47979668088797,48.912497290341,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435314",2024,"LOC SUR","",24,"","AV","MAL DE LATTRE DE TASSIGNY","",93140,"93010","93",11,"BONDY","A","A3","A303",90352810700019,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661976.13,6867266,2.48129994579626,48.9042703759015,"B",2154,"11","< 100","930100403","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435315",2024,"VIC AUTO","",48,"","CHE","DE GROSLAY","",93140,"93010","93",11,"BONDY","A","A3","A303",89931341500015,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661273,6867642.8,2.47167413798091,48.9076168694406,"B",2154,"11","< 100","930100108","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435316",2024,"AKS RENT","",79,"","RTE","D AULNAY","",93140,"93010","93",11,"BONDY","A","A3","A303",88052353500024,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661875.2,6867908.1,2.47986545903842,48.9100385547888,"B",2154,"11","< 100","930100107","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435317",2024,"WHERE THE ACTION IS","",47,"","RUE","MARCEL DASSAULT","",93140,"93010","93",11,"BONDY","A","A3","A303",51008658000048,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662187.96,6865484.96,2.48434818651299,48.8882665074249,"B",2154,"11","< 100","930100301","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435318",2024,"DRIVE FOR LOC","",12,"","RUE","DES FRANCS AUBIERS","",93140,"93010","93",11,"BONDY","A","A3","A303",98282734700013,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662111.43,6868712.5,2.48301638896708,48.9172861115328,"B",2154,"11","< 100","930100102","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435319",2024,"ECOLE DE CONDUITE AXEL'R","",37,"","RUE","JULES GUESDE","",93140,"93010","93",11,"BONDY","A","A3","A304",43250329000012,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661706.3,6867216.6,2.47762364312839,48.9038101440358,"B",2154,"11","< 100","930100202","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435320",2024,"C.E.R PASTEUR","",11,"","AV","PASTEUR","",93140,"93010","93",11,"BONDY","A","A3","A304",53505331800015,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662185.8,6867217.9,2.48416434970761,48.903850182092,"B",2154,"11","< 100","930100403","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435321",2024,"AUTO ECOLE DE LA GARE BONDY","",6,"","RUE","DE LA LIBERTE","",93140,"93010","93",11,"BONDY","A","A3","A304",53305604000025,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661825.27,6866204.78,2.47933751296106,48.8947182521299,"B",2154,"11","< 100","930100204","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435322",2024,"ASS PERMIS POUR REUSSIR","",17,"","RUE","JULES GUESDE","",93140,"93010","93",11,"BONDY","A","A3","A304",53120470900020,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661533.3,6867235,2.47526209728549,48.9039652930281,"B",2154,"11","< 100","930100201","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435323",2024,"AUTO ECOLE BONDY SUD","AUTO MOTO ECOLE BONDY SUD",146,"","AV","HENRI BARBUSSE","",93140,"93010","93",11,"BONDY","A","A3","A304",78974732600013,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662891,6866749.15,2.49382493282369,48.8996759167806,"B",2154,"11","< 100","930100401","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435324",2024,"AUTO ECOLE NEUBURGER","",5,"","PL","NICOLE NEUBURGER","",93140,"93010","93",11,"BONDY","A","A3","A304",79288052800015,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662655.8,6866962.3,2.49059808488016,48.9015791013371,"B",2154,"11","< 100","930100405","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435326",2024,"A J P A","",66,"","AV","ANATOLE FRANCE","",93140,"93010","93",11,"BONDY","A","A3","A304",81339596900021,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,663186.4,6865994.2,2.49791962253647,48.8929038363903,"B",2154,"11","< 100","930100305","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435327",2024,"CHEA STEPHANE","",8,"","ALL","DES RENONCULES","",93140,"93010","93",11,"BONDY","A","A3","A304",80408284000013,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662305.4,6867083,2.48580778857499,48.9026440902996,"B",2154,"11","< 100","930100404","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435328",2024,"MON PROF DE CONDUITE","",1,"B","ALL","ERIC TABARLY","",93140,"93010","93",11,"BONDY","A","A3","A304",83799198300011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662043.07,6868190.21,2.48213039257649,48.9125853702561,"B",2154,"11","< 100","930100105","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435329",2024,"QUATRENE AUTO MOTO ECOLE","",4,"","AV","LEON BLUM","",93140,"93010","93",11,"BONDY","A","A3","A304",83285740300014,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661778.87,6868236.54,2.47852168039316,48.9129863590732,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","1127020","1","200054781","00851","75056","001",1,1
"435330",2024,"ELITE CONDUITE AUTO ECOLE","",138,"B","RTE","DE VILLEMOMBLE","",93140,"93010","93",11,"BONDY","A","A3","A304",82988688600011,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662584.85,6865823.65,2.48973067163339,48.8913354478478,"B",2154,"11","< 100","930100302","1",1,"QN09313I","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435331",2024,"FCA","AUTO MOTO ECOLE INRI'S BONDY",31,"","AV","HENRI VARAGNAT","",93140,"93010","93",11,"BONDY","A","A3","A304",84823722800012,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,662175.1,6868451.1,2.48390844309767,48.914939209753,"B",2154,"11","< 100","930100104","1",1,"QN09314M","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
"435332",2024,"DJENADI MYRIAM","YUMI DOLL",38,"","RUE","ROGER SALENGRO","",93140,"93010","93",11,"BONDY","A","A3","A304",88314877700013,"O","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z","_Z",NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,661808.8,6866972.3,2.47904382349061,48.9016193326042,"B",2154,"11","< 100","930100202","1",1,"HZ","1","CSZ","_Z","HZ","1","200054781","00851","75056","001",1,1
