"";"code";"contenance";"adresse";"nom";"categorie";"dsiren"
"859";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08677759"
"860";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U16381256"
"861";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U30092514"
"862";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08537243"
"863";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U14485540"
"864";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08541377"
"865";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540304"
"866";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08663494"
"867";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675167"
"868";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19004097"
"869";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08677486"
"870";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29803605"
"871";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29931101"
"872";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675365"
"873";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675019"
"874";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675951"
"875";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675316"
"876";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08677502"
"877";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U14282705"
"878";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675423"
"879";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U20635582"
"880";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08539488"
"881";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08679078"
"882";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08542599"
"883";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U17902245"
"884";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19212282"
"885";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08666570"
"886";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19695466"
"887";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15541898"
"888";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29230724"
"889";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08673956"
"890";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29274491"
"891";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08538035"
"892";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08542110"
"893";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08545246"
"894";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08545436"
"895";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08542326"
"896";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540379"
"897";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29914567"
"898";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540411"
"899";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08542698"
"900";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U09108397"
"901";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U18042565"
"902";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U09085571"
"903";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08543753"
"904";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U18861796"
"905";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15957074"
"906";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08670838"
"907";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U17887627"
"908";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08676314"
"909";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08674434"
"910";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U30929032"
"911";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15347714"
"912";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U28733773"
"913";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08537060"
"914";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19522679"
"915";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08546384"
"916";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540486"
"917";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08537284"
"918";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U10944801"
"919";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15995826"
"920";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08546996"
"921";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U12290665"
"922";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540361"
"923";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08546954"
"924";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08671935"
"925";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U16881867"
"926";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08660979"
"927";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08540320"
"928";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08678310"
"929";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U17093967"
"930";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U10926260"
"931";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29973486"
"932";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29764014"
"933";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U11839004"
"934";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08543993"
"935";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29874654"
"936";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U12670549"
"937";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08661407"
"938";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08548034"
"939";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08674590"
"940";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19269612"
"941";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15027515"
"942";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19758451"
"943";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675373"
"944";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U15626967"
"945";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U16950630"
"946";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08675803"
"947";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19766834"
"948";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29802919"
"949";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29274516"
"950";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08542136"
"951";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U11313688"
"952";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U20756736"
"953";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08676413"
"954";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U19237078"
"955";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U29230733"
"956";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08536393"
"957";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U17291119"
"958";" P0034";437;"58 AV MAL DE LATTRE DE TASSIGNY";"LES COPROPRIETAIRES";"7";"U08679821"
"959";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19158304"
"960";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08679235"
"961";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U14541819"
"962";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08543860"
"963";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08677759"
"964";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U16381256"
"965";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U30092514"
"966";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08537243"
"967";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U14485540"
"968";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08541377"
"969";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540304"
"970";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08663494"
"971";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675167"
"972";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19004097"
"973";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08677486"
"974";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29803605"
"975";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29931101"
"976";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675365"
"977";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675019"
"978";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675951"
"979";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675316"
"980";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08677502"
"981";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U14282705"
"982";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675423"
"983";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U20635582"
"984";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08539488"
"985";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08679078"
"986";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08542599"
"987";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U17902245"
"988";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19212282"
"989";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08666570"
"990";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19695466"
"991";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15541898"
"992";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29230724"
"993";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08673956"
"994";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29274491"
"995";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08538035"
"996";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08542110"
"997";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08545246"
"998";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08545436"
"999";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08542326"
"1000";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540379"
"1001";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29914567"
"1002";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540411"
"1003";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08542698"
"1004";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U09108397"
"1005";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U18042565"
"1006";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U09085571"
"1007";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08543753"
"1008";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U18861796"
"1009";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15957074"
"1010";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08670838"
"1011";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U17887627"
"1012";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08676314"
"1013";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08674434"
"1014";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U30929032"
"1015";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15347714"
"1016";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U28733773"
"1017";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08537060"
"1018";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19522679"
"1019";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08546384"
"1020";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540486"
"1021";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08537284"
"1022";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U10944801"
"1023";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15995826"
"1024";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08546996"
"1025";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U12290665"
"1026";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540361"
"1027";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08546954"
"1028";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08671935"
"1029";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U16881867"
"1030";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08660979"
"1031";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08540320"
"1032";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08678310"
"1033";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U17093967"
"1034";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U10926260"
"1035";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29973486"
"1036";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29764014"
"1037";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U11839004"
"1038";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08543993"
"1039";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29874654"
"1040";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U12670549"
"1041";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08661407"
"1042";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08548034"
"1043";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08674590"
"1044";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19269612"
"1045";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15027515"
"1046";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19758451"
"1047";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675373"
"1048";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U15626967"
"1049";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U16950630"
"1050";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08675803"
"1051";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19766834"
"1052";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29802919"
"1053";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29274516"
"1054";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08542136"
"1055";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U11313688"
"1056";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U20756736"
"1057";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08676413"
"1058";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U19237078"
"1059";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U29230733"
"1060";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08536393"
"1061";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U17291119"
"1062";" P0086";2011;"21 RUE AUGUSTE POLISSARD";"LES COPROPRIETAIRES";"7";"U08679821"
"1063";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19158304"
"1064";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08679235"
"1065";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14541819"
"1066";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08543860"
"1067";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677759"
"1068";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U16381256"
"1069";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U30092514"
"1070";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08537243"
"1071";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14485540"
"1072";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08541377"
"1073";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540304"
"1074";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08663494"
"1075";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675167"
"1076";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19004097"
"1077";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677486"
"1078";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29803605"
"1079";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29931101"
"1080";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675365"
"1081";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675019"
"1082";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675951"
"1083";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675316"
"1084";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08677502"
"1085";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U14282705"
"1086";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08675423"
"1087";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U20635582"
"1088";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08539488"
"1089";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08679078"
"1090";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542599"
"1091";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U17902245"
"1092";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19212282"
"1093";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08666570"
"1094";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U19695466"
"1095";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U15541898"
"1096";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29230724"
"1097";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08673956"
"1098";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29274491"
"1099";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08538035"
"1100";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542110"
"1101";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08545246"
"1102";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08545436"
"1103";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542326"
"1104";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540379"
"1105";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U29914567"
"1106";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08540411"
"1107";" P0160";601;"AV GALLIENI";"LES COPROPRIETAIRES";"7";"U08542698"
