"","id","id_fantoir","numero","rep","nom_voie","code_postal","code_insee","nom_commune","code_insee_ancienne_commune","nom_ancienne_commune","x","y","lon","lat","type_position","alias","nom_ld","libelle_acheminement","nom_afnor","source_position","source_nom_voie","certification_commune","cad_parcelles"
"233167","93010_7165_00009","93010_7165",9,"","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,662980.69,6865697.4,2.49514,48.890223,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233168","93010_7165_00011","93010_7165",11,"","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,662999.12,6865748.1,2.495387,48.89068,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233169","93010_7165_00013","93010_7165",13,"","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,663005.09,6865764.08,2.495467,48.890824,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233170","93010_7165_00015","93010_7165",15,"","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,663010.47,6865778.83,2.495539,48.890957,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233171","93010_7165_00017","93010_7165",17,"","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,663014.27,6865789.48,2.49559,48.891053,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233172","93010_7165_00022","93010_7165",22,"","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,663006.19,6865741.38,2.495484,48.89062,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233173","93010_7165_00024","93010_7165",24,"","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,663010,6865751.92,2.495535,48.890715,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233174","93010_7165_00026","93010_7165",26,"","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,663014.48,6865764.68,2.495595,48.89083,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233175","93010_7165_00028","93010_7165",28,"","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,663019.11,6865777.78,2.495657,48.890948,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233176","93010_7165_00030","93010_7165",30,"","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,663024.18,6865791.2,2.495725,48.891069,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233177","93010_7165_00028_bis","93010_7165",28,"bis","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,663023.23,6865791.65,2.495712,48.891073,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233178","93010_7165_00003_bis","93010_7165",3,"bis","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,662956.92,6865672.98,2.494818,48.890002,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233179","93010_7165_00001_bis","93010_7165",1,"bis","Rue de la Philosophie",93140,93010,"Bondy",NA,NA,662954.91,6865656.75,2.494792,48.889856,"",NA,NA,"BONDY","RUE DE LA PHILOSOPHIE","inconnue","inconnue",0,""
"233180","93010_6222_00001","93010_6222",1,"","Allee Mignard",93140,93010,"Bondy",NA,NA,662251.53,6866217.41,2.48515,48.894857,"",NA,NA,"BONDY","ALLEE MIGNARD","inconnue","inconnue",0,""
"233181","93010_6222_00002","93010_6222",2,"","Allee Mignard",93140,93010,"Bondy",NA,NA,662241.67,6866233.38,2.485014,48.895,"",NA,NA,"BONDY","ALLEE MIGNARD","inconnue","inconnue",0,""
"233182","93010_6222_00003","93010_6222",3,"","Allee Mignard",93140,93010,"Bondy",NA,NA,662256.55,6866222.83,2.485218,48.894906,"",NA,NA,"BONDY","ALLEE MIGNARD","inconnue","inconnue",0,""
"233183","93010_6222_00004","93010_6222",4,"","Allee Mignard",93140,93010,"Bondy",NA,NA,662240.73,6866214.15,2.485003,48.894827,"",NA,NA,"BONDY","ALLEE MIGNARD","inconnue","inconnue",0,""
"233184","93010_6222_00006","93010_6222",6,"","Allee Mignard",93140,93010,"Bondy",NA,NA,662239.93,6866225.38,2.484991,48.894928,"",NA,NA,"BONDY","ALLEE MIGNARD","inconnue","inconnue",0,""
"233185","93010_2590_00001","93010_2590",1,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663092.07,6866180.64,2.496617,48.894575,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233186","93010_2590_00002","93010_2590",2,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663091.82,6866175.86,2.496614,48.894532,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233187","93010_2590_00003","93010_2590",3,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663100.79,6866178.69,2.496736,48.894558,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233188","93010_2590_00004","93010_2590",4,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663098.41,6866174.48,2.496704,48.89452,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233189","93010_2590_00005","93010_2590",5,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663105.99,6866177.77,2.496807,48.89455,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233190","93010_2590_00006","93010_2590",6,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663113.13,6866171.16,2.496905,48.894491,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233191","93010_2590_00007","93010_2590",7,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663115.43,6866175.48,2.496936,48.89453,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233192","93010_2590_00008","93010_2590",8,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663123.38,6866168.87,2.497045,48.894471,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233193","93010_2590_00009","93010_2590",9,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663127.07,6866172.85,2.497095,48.894507,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233194","93010_2590_00010","93010_2590",10,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663136.12,6866166.12,2.497219,48.894447,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233195","93010_2590_00011","93010_2590",11,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663152.7,6866167.35,2.497445,48.894459,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233196","93010_2590_00012","93010_2590",12,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663144.69,6866164.29,2.497336,48.894431,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233197","93010_2590_00013","93010_2590",13,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663169.71,6866167.24,2.497677,48.894459,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233198","93010_2590_00014","93010_2590",14,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663154.28,6866162.22,2.497467,48.894413,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233199","93010_2590_00015","93010_2590",15,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663177.82,6866161.85,2.497788,48.894411,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233200","93010_2590_00016","93010_2590",16,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663164.53,6866159.94,2.497607,48.894393,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233201","93010_2590_00017","93010_2590",17,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663188.07,6866159.56,2.497928,48.894391,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233202","93010_2590_00018","93010_2590",18,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663172.29,6866158.11,2.497713,48.894377,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233203","93010_2590_00019","93010_2590",19,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663200.81,6866156.81,2.498102,48.894367,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233204","93010_2590_00021","93010_2590",21,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663212.01,6866154.3,2.498255,48.894345,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233205","93010_2590_00022","93010_2590",22,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663190.89,6866153.99,2.497967,48.894341,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233206","93010_2590_00023","93010_2590",23,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663222.41,6866152.01,2.498397,48.894325,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233207","93010_2590_00024","93010_2590",24,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663203.7,6866151.35,2.498142,48.894318,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233208","93010_2590_00025","93010_2590",25,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663235.88,6866149.36,2.498581,48.894302,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233209","93010_2590_00026","93010_2590",26,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663213.07,6866148.95,2.49827,48.894297,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233210","93010_2590_00028","93010_2590",28,"","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663227.21,6866145.97,2.498463,48.894271,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233211","93010_2590_00009_bis","93010_2590",9,"bis","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663142.9,6866183.43,2.49731,48.894603,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233212","93010_2590_00023_bis","93010_2590",23,"bis","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663231.57,6866163.18,2.498521,48.894426,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233213","93010_2590_00013_bis","93010_2590",13,"bis","Avenue Dumesnil",93140,93010,"Bondy",NA,NA,663159.07,6866166.09,2.497532,48.894448,"",NA,NA,"BONDY","AVENUE DUMESNIL","inconnue","inconnue",0,""
"233214","93010_7230_00002","93010_7230",2,"","Allee Poque",93140,93010,"Bondy",NA,NA,662792.18,6866042.44,2.492539,48.893315,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233215","93010_7230_00003","93010_7230",3,"","Allee Poque",93140,93010,"Bondy",NA,NA,662786.58,6866037.81,2.492463,48.893273,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233216","93010_7230_00004","93010_7230",4,"","Allee Poque",93140,93010,"Bondy",NA,NA,662797.92,6866057.75,2.492616,48.893453,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233217","93010_7230_00005","93010_7230",5,"","Allee Poque",93140,93010,"Bondy",NA,NA,662793.52,6866057,2.492556,48.893446,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233218","93010_7230_00006","93010_7230",6,"","Allee Poque",93140,93010,"Bondy",NA,NA,662813.23,6866078.34,2.492823,48.893639,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233219","93010_7230_00007","93010_7230",7,"","Allee Poque",93140,93010,"Bondy",NA,NA,662796.81,6866066.54,2.4926,48.893532,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233220","93010_7230_00008","93010_7230",8,"","Allee Poque",93140,93010,"Bondy",NA,NA,662809.8,6866091.48,2.492775,48.893757,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233221","93010_7230_00009","93010_7230",9,"","Allee Poque",93140,93010,"Bondy",NA,NA,662800.61,6866076.86,2.492651,48.893625,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233222","93010_7230_00010","93010_7230",10,"","Allee Poque",93140,93010,"Bondy",NA,NA,662816.18,6866103.23,2.492861,48.893863,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233223","93010_7230_00011","93010_7230",11,"","Allee Poque",93140,93010,"Bondy",NA,NA,662803.83,6866085.96,2.492694,48.893707,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233224","93010_7230_00013","93010_7230",13,"","Allee Poque",93140,93010,"Bondy",NA,NA,662809.09,6866106.83,2.492764,48.893895,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233225","93010_7230_00004_bis","93010_7230",4,"bis","Allee Poque",93140,93010,"Bondy",NA,NA,662800.99,6866066.96,2.492657,48.893536,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233226","93010_7230_00002_bis","93010_7230",2,"bis","Allee Poque",93140,93010,"Bondy",NA,NA,662795.01,6866049.65,2.492577,48.89338,"",NA,NA,"BONDY","ALLEE POQUE","inconnue","inconnue",0,""
"233227","93010_6110_00002","93010_6110",2,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662083.11,6866318.26,2.482844,48.895754,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233228","93010_6110_00003","93010_6110",3,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662083.12,6866296.91,2.482846,48.895562,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233229","93010_6110_00004","93010_6110",4,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662076.12,6866291.4,2.482751,48.895512,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233230","93010_6110_00005","93010_6110",5,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662078.19,6866282.93,2.48278,48.895436,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233231","93010_6110_00006","93010_6110",6,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662071.41,6866278.08,2.482688,48.895392,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233232","93010_6110_00007","93010_6110",7,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662072.59,6866267.85,2.482705,48.8953,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233233","93010_6110_00008","93010_6110",8,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662068.2,6866269.21,2.482645,48.895312,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233234","93010_6110_00009","93010_6110",9,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662068.11,6866255.2,2.482645,48.895186,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233235","93010_6110_00010","93010_6110",10,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662064.77,6866259.67,2.482599,48.895226,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233236","93010_6110_00011","93010_6110",11,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662064,6866243.55,2.48259,48.895081,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233237","93010_6110_00012","93010_6110",12,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662060.51,6866247.13,2.482542,48.895113,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233238","93010_6110_00013","93010_6110",13,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662060.19,6866232.56,2.482539,48.894982,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233239","93010_6110_00014","93010_6110",14,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662042.58,6866242.47,2.482298,48.89507,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233240","93010_6110_00015","93010_6110",15,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662057.5,6866224.8,2.482503,48.894912,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233241","93010_6110_00016","93010_6110",16,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662038.01,6866227.15,2.482237,48.894932,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233242","93010_6110_00017","93010_6110",17,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662054.13,6866213.7,2.482458,48.894812,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233243","93010_6110_00018","93010_6110",18,"","Villa Madeleine",93140,93010,"Bondy",NA,NA,662043.51,6866215.55,2.482313,48.894828,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233244","93010_6110_00005_a","93010_6110",5,"a","Villa Madeleine",93140,93010,"Bondy",NA,NA,662084.13,6866294.35,2.48286,48.895539,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233245","93010_6110_00002_bis","93010_6110",2,"bis","Villa Madeleine",93140,93010,"Bondy",NA,NA,662072.28,6866308.88,2.482697,48.895669,"",NA,NA,"BONDY","VILLA MADELEINE","inconnue","inconnue",0,""
"233246","93010_9120_00001","93010_9120",1,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662444.61,6866096.17,2.487794,48.893778,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233247","93010_9120_00002","93010_9120",2,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662389.1,6866129,2.487034,48.89407,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233248","93010_9120_00003","93010_9120",3,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662439.7,6866097.43,2.487727,48.893789,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233249","93010_9120_00004","93010_9120",4,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662467.29,6866111.15,2.488102,48.893914,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233250","93010_9120_00005","93010_9120",5,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662433.92,6866099.02,2.487648,48.893803,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233251","93010_9120_00007","93010_9120",7,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662413.2,6866103.94,2.487365,48.893846,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233252","93010_9120_00009","93010_9120",9,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662387.11,6866104.77,2.487009,48.893852,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233253","93010_9120_00011","93010_9120",11,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662381.28,6866110.48,2.486929,48.893903,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233254","93010_9120_00013","93010_9120",13,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662375.78,6866110.74,2.486854,48.893905,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233255","93010_9120_00015","93010_9120",15,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662373.31,6866114.98,2.48682,48.893943,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233256","93010_9120_00017","93010_9120",17,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662366.19,6866112.81,2.486723,48.893923,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233257","93010_9120_00019","93010_9120",19,"","Rue Theodore Monod",93140,93010,"Bondy",NA,NA,662380.77,6866111.71,2.486922,48.893914,"",NA,NA,"BONDY","RUE THEODORE MONOD","inconnue","inconnue",0,""
"233258","93010_2516_00001","93010_2516",1,"","Allee Eugene Delacroix",93140,93010,"Bondy",NA,NA,662259.22,6866249.5,2.485252,48.895146,"",NA,NA,"BONDY","ALLEE EUGENE DELACROIX","inconnue","inconnue",0,""
"233259","93010_2516_00002","93010_2516",2,"","Allee Eugene Delacroix",93140,93010,"Bondy",NA,NA,662266.82,6866256.01,2.485355,48.895205,"",NA,NA,"BONDY","ALLEE EUGENE DELACROIX","inconnue","inconnue",0,""
"233260","93010_2516_00004","93010_2516",4,"","Allee Eugene Delacroix",93140,93010,"Bondy",NA,NA,662262.69,6866264.16,2.485298,48.895278,"",NA,NA,"BONDY","ALLEE EUGENE DELACROIX","inconnue","inconnue",0,""
"233261","93010_2516_00006","93010_2516",6,"","Allee Eugene Delacroix",93140,93010,"Bondy",NA,NA,662256.77,6866267.75,2.485217,48.89531,"",NA,NA,"BONDY","ALLEE EUGENE DELACROIX","inconnue","inconnue",0,""
"233262","93010_2516_00008","93010_2516",8,"","Allee Eugene Delacroix",93140,93010,"Bondy",NA,NA,662254.9,6866262.21,2.485192,48.89526,"",NA,NA,"BONDY","ALLEE EUGENE DELACROIX","inconnue","inconnue",0,""
"233263","93010_2516_00013","93010_2516",13,"","Allee Eugene Delacroix",93140,93010,"Bondy",NA,NA,662216.47,6866226.21,2.484671,48.894934,"",NA,NA,"BONDY","ALLEE EUGENE DELACROIX","arcep","inconnue",0,""
"233264","93010_0070_00001","93010_0070",1,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663149.41,6866064.51,2.497409,48.893534,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233265","93010_0070_00002","93010_0070",2,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663145.03,6866078.88,2.497348,48.893663,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233266","93010_0070_00003","93010_0070",3,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663146.63,6866054.85,2.497372,48.893447,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233267","93010_0070_00004","93010_0070",4,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663140.01,6866062.79,2.497281,48.893518,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233268","93010_0070_00005","93010_0070",5,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663142.07,6866040.32,2.497311,48.893316,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233269","93010_0070_00006","93010_0070",6,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663136.19,6866050.47,2.49723,48.893407,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233270","93010_0070_00007","93010_0070",7,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663139,6866030.44,2.49727,48.893227,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233271","93010_0070_00008","93010_0070",8,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663131.63,6866036.04,2.497169,48.893277,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233272","93010_0070_00009","93010_0070",9,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663135.63,6866019.56,2.497225,48.893129,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233273","93010_0070_00010","93010_0070",10,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663128.18,6866024.95,2.497123,48.893177,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233274","93010_0070_00011","93010_0070",11,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663131.96,6866008.24,2.497176,48.893027,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233275","93010_0070_00012","93010_0070",12,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663125.79,6866017.51,2.497091,48.89311,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233276","93010_0070_00013","93010_0070",13,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663129.42,6866000.03,2.497142,48.892953,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233277","93010_0070_00014","93010_0070",14,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663123.02,6866008.74,2.497054,48.893031,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233278","93010_0070_00015","93010_0070",15,"","All̩e des Arts",93140,93010,"Bondy",NA,NA,663124.7,6865984.83,2.497079,48.892816,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233279","93010_0070_00014_bis","93010_0070",14,"bis","All̩e des Arts",93140,93010,"Bondy",NA,NA,663102.62,6866005.65,2.496776,48.893002,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233280","93010_0070_00007_bis","93010_0070",7,"bis","All̩e des Arts",93140,93010,"Bondy",NA,NA,663139.07,6866030.44,2.497271,48.893227,"",NA,NA,"BONDY","ALLEE DES ARTS","inconnue","inconnue",0,""
"233281","93010_0010_00001","93010_0010",1,"","Villa des Abeilles",93140,93010,"Bondy",NA,NA,661365.39,6866320,2.473055,48.895727,"",NA,NA,"BONDY","VILLA DES ABEILLES","inconnue","inconnue",0,""
"233282","93010_0010_00002","93010_0010",2,"","Villa des Abeilles",93140,93010,"Bondy",NA,NA,661362.5,6866303.12,2.473017,48.895575,"",NA,NA,"BONDY","VILLA DES ABEILLES","inconnue","inconnue",0,""
"233283","93010_0010_00003","93010_0010",3,"","Villa des Abeilles",93140,93010,"Bondy",NA,NA,661392.37,6866319.05,2.473423,48.89572,"",NA,NA,"BONDY","VILLA DES ABEILLES","inconnue","inconnue",0,""
"233284","93010_0010_00004","93010_0010",4,"","Villa des Abeilles",93140,93010,"Bondy",NA,NA,661377.78,6866296.79,2.473226,48.895519,"",NA,NA,"BONDY","VILLA DES ABEILLES","inconnue","inconnue",0,""
"233285","93010_0010_00005","93010_0010",5,"","Villa des Abeilles",93140,93010,"Bondy",NA,NA,661395.81,6866306.79,2.473471,48.89561,"",NA,NA,"BONDY","VILLA DES ABEILLES","inconnue","inconnue",0,""
"233286","93010_0010_00006","93010_0010",6,"","Villa des Abeilles",93140,93010,"Bondy",NA,NA,661391.39,6866293.25,2.473412,48.895488,"",NA,NA,"BONDY","VILLA DES ABEILLES","inconnue","inconnue",0,""
"233287","93010_0010_00003_bis","93010_0010",3,"bis","Villa des Abeilles",93140,93010,"Bondy",NA,NA,661393.4,6866319.04,2.473437,48.89572,"",NA,NA,"BONDY","VILLA DES ABEILLES","inconnue","inconnue",0,""
"233288","93010_8885_00001","93010_8885",1,"","Allee des Sycomores",93140,93010,"Bondy",NA,NA,661707.98,6868895.4,2.477495,48.918907,"",NA,NA,"BONDY","ALLEE DES SYCOMORES","inconnue","inconnue",0,""
